;Zeit;L Aeq, T=1s;L AFmax, T=1s;
;18.01.2016   14:05:22;40,0 dB(A);41,1 dB(A);
;18.01.2016   14:05:23;40,4 dB(A);41,1 dB(A);
;18.01.2016   14:05:24;41,1 dB(A);42,0 dB(A);
;18.01.2016   14:05:25;42,9 dB(A);43,9 dB(A);
;18.01.2016   14:05:26;43,5 dB(A);43,8 dB(A);
;18.01.2016   14:05:27;46,5 dB(A);48,8 dB(A);
;18.01.2016   14:05:28;41,5 dB(A);43,0 dB(A);
;18.01.2016   14:05:29;41,3 dB(A);41,7 dB(A);
;18.01.2016   14:05:30;40,1 dB(A);40,8 dB(A);
;18.01.2016   14:05:31;39,5 dB(A);39,9 dB(A);
;18.01.2016   14:05:32;39,7 dB(A);40,3 dB(A);
;18.01.2016   14:05:33;38,8 dB(A);39,4 dB(A);
;18.01.2016   14:05:34;38,4 dB(A);39,2 dB(A);
;18.01.2016   14:05:35;38,6 dB(A);39,0 dB(A);
;18.01.2016   14:05:36;38,1 dB(A);38,7 dB(A);
;18.01.2016   14:05:37;37,0 dB(A);37,4 dB(A);
;18.01.2016   14:05:38;36,8 dB(A);37,2 dB(A);
;18.01.2016   14:05:39;37,0 dB(A);37,5 dB(A);
;18.01.2016   14:05:40;37,3 dB(A);38,0 dB(A);
;18.01.2016   14:05:41;37,7 dB(A);38,1 dB(A);
;18.01.2016   14:05:42;37,3 dB(A);38,1 dB(A);
;18.01.2016   14:05:43;36,6 dB(A);37,3 dB(A);
;18.01.2016   14:05:44;36,8 dB(A);37,7 dB(A);
;18.01.2016   14:05:45;37,4 dB(A);38,4 dB(A);
;18.01.2016   14:05:46;36,1 dB(A);36,8 dB(A);
;18.01.2016   14:05:47;35,4 dB(A);35,8 dB(A);
;18.01.2016   14:05:48;35,4 dB(A);35,8 dB(A);
;18.01.2016   14:05:49;36,0 dB(A);36,5 dB(A);
;18.01.2016   14:05:50;36,1 dB(A);36,4 dB(A);
;18.01.2016   14:05:51;35,7 dB(A);36,1 dB(A);
;18.01.2016   14:05:52;36,3 dB(A);36,8 dB(A);
;18.01.2016   14:05:53;36,2 dB(A);36,7 dB(A);
;18.01.2016   14:05:54;35,9 dB(A);36,4 dB(A);
;18.01.2016   14:05:55;36,5 dB(A);37,3 dB(A);
;18.01.2016   14:05:56;37,2 dB(A);37,6 dB(A);
;18.01.2016   14:05:57;37,5 dB(A);38,4 dB(A);
;18.01.2016   14:05:58;38,2 dB(A);38,7 dB(A);
;18.01.2016   14:05:59;37,6 dB(A);38,0 dB(A);
;18.01.2016   14:06:01;38,0 dB(A);38,6 dB(A);
;18.01.2016   14:06:02;38,4 dB(A);38,9 dB(A);
;18.01.2016   14:06:03;38,6 dB(A);38,9 dB(A);
;18.01.2016   14:06:04;38,3 dB(A);39,0 dB(A);
;18.01.2016   14:06:05;37,7 dB(A);38,3 dB(A);
;18.01.2016   14:06:06;37,7 dB(A);38,1 dB(A);
;18.01.2016   14:06:07;38,3 dB(A);38,8 dB(A);
;18.01.2016   14:06:08;38,2 dB(A);38,8 dB(A);
;18.01.2016   14:06:09;38,2 dB(A);38,5 dB(A);
;18.01.2016   14:06:10;38,1 dB(A);38,5 dB(A);
;18.01.2016   14:06:11;38,0 dB(A);38,7 dB(A);
;18.01.2016   14:06:12;37,9 dB(A);38,5 dB(A);
;18.01.2016   14:06:13;38,4 dB(A);38,8 dB(A);
;18.01.2016   14:06:14;37,9 dB(A);38,6 dB(A);
;18.01.2016   14:06:15;36,9 dB(A);37,2 dB(A);
;18.01.2016   14:06:16;36,9 dB(A);37,6 dB(A);
;18.01.2016   14:06:17;36,3 dB(A);36,7 dB(A);
;18.01.2016   14:06:18;35,9 dB(A);36,2 dB(A);
;18.01.2016   14:06:19;36,2 dB(A);36,8 dB(A);
;18.01.2016   14:06:20;36,1 dB(A);36,9 dB(A);
;18.01.2016   14:06:21;35,2 dB(A);35,6 dB(A);
;18.01.2016   14:06:22;35,1 dB(A);35,8 dB(A);
;18.01.2016   14:06:23;35,2 dB(A);35,8 dB(A);
;18.01.2016   14:06:24;35,4 dB(A);35,9 dB(A);
;18.01.2016   14:06:25;35,3 dB(A);35,6 dB(A);
;18.01.2016   14:06:26;36,2 dB(A);38,4 dB(A);
;18.01.2016   14:06:27;35,2 dB(A);37,1 dB(A);
;18.01.2016   14:06:28;34,8 dB(A);35,5 dB(A);
;18.01.2016   14:06:29;35,2 dB(A);35,7 dB(A);
;18.01.2016   14:06:30;35,2 dB(A);35,8 dB(A);
;18.01.2016   14:06:31;34,6 dB(A);35,3 dB(A);
;18.01.2016   14:06:32;35,0 dB(A);35,4 dB(A);
;18.01.2016   14:06:33;35,4 dB(A);35,8 dB(A);
;18.01.2016   14:06:34;35,9 dB(A);37,5 dB(A);
;18.01.2016   14:06:35;35,0 dB(A);35,4 dB(A);
;18.01.2016   14:06:36;35,7 dB(A);36,4 dB(A);
;18.01.2016   14:06:37;37,0 dB(A);38,0 dB(A);
;18.01.2016   14:06:38;36,8 dB(A);37,3 dB(A);
;18.01.2016   14:06:39;37,7 dB(A);38,3 dB(A);
;18.01.2016   14:06:40;39,4 dB(A);41,1 dB(A);
;18.01.2016   14:06:41;38,3 dB(A);39,8 dB(A);
;18.01.2016   14:06:42;39,4 dB(A);41,5 dB(A);
;18.01.2016   14:06:43;38,5 dB(A);39,2 dB(A);
;18.01.2016   14:06:44;39,2 dB(A);39,6 dB(A);
;18.01.2016   14:06:45;39,5 dB(A);40,1 dB(A);
;18.01.2016   14:06:46;40,6 dB(A);41,3 dB(A);
;18.01.2016   14:06:47;41,3 dB(A);42,2 dB(A);
;18.01.2016   14:06:48;41,9 dB(A);42,4 dB(A);
;18.01.2016   14:06:49;42,5 dB(A);42,9 dB(A);
;18.01.2016   14:06:50;42,3 dB(A);42,5 dB(A);
;18.01.2016   14:06:51;42,5 dB(A);43,2 dB(A);
;18.01.2016   14:06:52;43,6 dB(A);44,3 dB(A);
;18.01.2016   14:06:53;43,7 dB(A);43,9 dB(A);
;18.01.2016   14:06:54;44,5 dB(A);45,2 dB(A);
;18.01.2016   14:06:55;46,1 dB(A);46,6 dB(A);
;18.01.2016   14:06:56;47,3 dB(A);48,0 dB(A);
;18.01.2016   14:06:57;48,9 dB(A);49,5 dB(A);
;18.01.2016   14:06:58;51,1 dB(A);52,2 dB(A);
;18.01.2016   14:06:59;53,6 dB(A);55,1 dB(A);
;18.01.2016   14:07:01;63,3 dB(A);66,0 dB(A);
;18.01.2016   14:07:02;72,3 dB(A);77,1 dB(A);
;18.01.2016   14:07:03;86,0 dB(A);89,6 dB(A);
;18.01.2016   14:07:04;91,4 dB(A);92,5 dB(A);
;18.01.2016   14:07:05;88,2 dB(A);90,1 dB(A);
;18.01.2016   14:07:06;87,7 dB(A);89,3 dB(A);
;18.01.2016   14:07:07;89,2 dB(A);89,5 dB(A);
;18.01.2016   14:07:08;87,9 dB(A);88,7 dB(A);
;18.01.2016   14:07:09;88,7 dB(A);89,2 dB(A);
;18.01.2016   14:07:10;88,6 dB(A);89,3 dB(A);
;18.01.2016   14:07:11;89,4 dB(A);90,0 dB(A);
;18.01.2016   14:07:12;89,9 dB(A);90,5 dB(A);
;18.01.2016   14:07:13;91,1 dB(A);91,5 dB(A);
;18.01.2016   14:07:14;92,4 dB(A);95,0 dB(A);
;18.01.2016   14:07:15;95,4 dB(A);96,2 dB(A);
;18.01.2016   14:07:16;94,4 dB(A);95,0 dB(A);
;18.01.2016   14:07:17;91,7 dB(A);95,0 dB(A);
;18.01.2016   14:07:18;81,4 dB(A);84,4 dB(A);
;18.01.2016   14:07:19;76,6 dB(A);78,2 dB(A);
;18.01.2016   14:07:20;73,8 dB(A);75,2 dB(A);
;18.01.2016   14:07:21;71,1 dB(A);71,7 dB(A);
;18.01.2016   14:07:22;70,7 dB(A);71,1 dB(A);
;18.01.2016   14:07:23;70,8 dB(A);71,2 dB(A);
;18.01.2016   14:07:24;70,1 dB(A);70,7 dB(A);
;18.01.2016   14:07:25;71,0 dB(A);71,5 dB(A);
;18.01.2016   14:07:26;71,1 dB(A);71,7 dB(A);
;18.01.2016   14:07:27;69,8 dB(A);70,2 dB(A);
;18.01.2016   14:07:28;68,4 dB(A);68,7 dB(A);
;18.01.2016   14:07:29;68,2 dB(A);68,8 dB(A);
;18.01.2016   14:07:30;68,9 dB(A);69,9 dB(A);
;18.01.2016   14:07:31;68,9 dB(A);69,6 dB(A);
;18.01.2016   14:07:32;68,4 dB(A);70,0 dB(A);
;18.01.2016   14:07:33;65,7 dB(A);66,5 dB(A);
;18.01.2016   14:07:34;64,9 dB(A);65,3 dB(A);
;18.01.2016   14:07:35;64,7 dB(A);65,3 dB(A);
;18.01.2016   14:07:36;64,2 dB(A);64,6 dB(A);
;18.01.2016   14:07:37;65,1 dB(A);65,6 dB(A);
;18.01.2016   14:07:38;65,0 dB(A);65,5 dB(A);
;18.01.2016   14:07:39;64,2 dB(A);64,9 dB(A);
;18.01.2016   14:07:40;63,7 dB(A);64,1 dB(A);
;18.01.2016   14:07:41;63,0 dB(A);64,2 dB(A);
;18.01.2016   14:07:42;60,8 dB(A);61,8 dB(A);
;18.01.2016   14:07:43;61,1 dB(A);62,7 dB(A);
;18.01.2016   14:07:44;61,6 dB(A);62,5 dB(A);
;18.01.2016   14:07:45;59,8 dB(A);61,0 dB(A);
;18.01.2016   14:07:46;59,4 dB(A);60,3 dB(A);
;18.01.2016   14:07:47;57,9 dB(A);59,2 dB(A);
;18.01.2016   14:07:48;56,9 dB(A);57,9 dB(A);
;18.01.2016   14:07:49;58,3 dB(A);59,2 dB(A);
;18.01.2016   14:07:50;57,8 dB(A);59,0 dB(A);
;18.01.2016   14:07:51;56,1 dB(A);56,7 dB(A);
;18.01.2016   14:07:52;55,0 dB(A);55,7 dB(A);
;18.01.2016   14:07:53;54,8 dB(A);55,4 dB(A);
;18.01.2016   14:07:54;53,1 dB(A);54,0 dB(A);
;18.01.2016   14:07:55;52,3 dB(A);52,6 dB(A);
;18.01.2016   14:07:56;51,9 dB(A);52,7 dB(A);
;18.01.2016   14:07:57;52,4 dB(A);52,8 dB(A);
;18.01.2016   14:07:58;51,9 dB(A);52,3 dB(A);
;18.01.2016   14:07:59;51,1 dB(A);51,8 dB(A);
;18.01.2016   14:08:01;49,4 dB(A);49,8 dB(A);
;18.01.2016   14:08:02;48,3 dB(A);48,8 dB(A);
;18.01.2016   14:08:03;47,4 dB(A);47,8 dB(A);
;18.01.2016   14:08:04;46,9 dB(A);47,7 dB(A);
;18.01.2016   14:08:05;45,9 dB(A);46,2 dB(A);
;18.01.2016   14:08:06;45,3 dB(A);45,7 dB(A);
;18.01.2016   14:08:07;44,5 dB(A);45,3 dB(A);
;18.01.2016   14:08:08;43,9 dB(A);44,6 dB(A);
;18.01.2016   14:08:09;42,9 dB(A);43,8 dB(A);
;18.01.2016   14:08:10;43,0 dB(A);44,3 dB(A);
;18.01.2016   14:08:11;40,5 dB(A);40,7 dB(A);
;18.01.2016   14:08:12;39,6 dB(A);40,1 dB(A);
;18.01.2016   14:08:13;39,3 dB(A);39,9 dB(A);
;18.01.2016   14:08:14;39,4 dB(A);39,9 dB(A);
;18.01.2016   14:08:15;38,6 dB(A);39,0 dB(A);
;18.01.2016   14:08:16;38,5 dB(A);39,0 dB(A);
;18.01.2016   14:08:17;37,5 dB(A);37,8 dB(A);
;18.01.2016   14:08:18;37,9 dB(A);38,3 dB(A);
;18.01.2016   14:08:19;37,7 dB(A);38,4 dB(A);
;18.01.2016   14:08:20;37,7 dB(A);38,4 dB(A);
;18.01.2016   14:08:21;38,7 dB(A);39,4 dB(A);
;18.01.2016   14:08:22;43,4 dB(A);46,3 dB(A);
;18.01.2016   14:08:23;40,5 dB(A);41,3 dB(A);
;18.01.2016   14:08:24;42,3 dB(A);44,8 dB(A);
;18.01.2016   14:08:25;43,4 dB(A);44,6 dB(A);
;18.01.2016   14:08:26;43,5 dB(A);44,7 dB(A);
;18.01.2016   14:08:27;43,9 dB(A);44,7 dB(A);
;18.01.2016   14:08:28;43,3 dB(A);43,6 dB(A);
;18.01.2016   14:08:29;46,4 dB(A);48,5 dB(A);
;18.01.2016   14:08:30;52,6 dB(A);54,6 dB(A);
;18.01.2016   14:08:31;58,0 dB(A);61,3 dB(A);
;18.01.2016   14:08:32;68,1 dB(A);72,0 dB(A);
;18.01.2016   14:08:33;77,3 dB(A);80,9 dB(A);
;18.01.2016   14:08:34;81,9 dB(A);83,1 dB(A);
;18.01.2016   14:08:35;79,2 dB(A);80,8 dB(A);
;18.01.2016   14:08:36;78,3 dB(A);79,6 dB(A);
;18.01.2016   14:08:37;78,9 dB(A);79,5 dB(A);
;18.01.2016   14:08:38;78,6 dB(A);79,4 dB(A);
;18.01.2016   14:08:39;80,5 dB(A);81,1 dB(A);
;18.01.2016   14:08:40;74,7 dB(A);78,9 dB(A);
;18.01.2016   14:08:41;65,9 dB(A);69,3 dB(A);
;18.01.2016   14:08:42;60,7 dB(A);62,2 dB(A);
;18.01.2016   14:08:43;57,9 dB(A);59,7 dB(A);
;18.01.2016   14:08:44;53,5 dB(A);54,9 dB(A);
;18.01.2016   14:08:45;48,3 dB(A);50,2 dB(A);
;18.01.2016   14:08:46;45,0 dB(A);46,6 dB(A);
;18.01.2016   14:08:47;41,9 dB(A);42,8 dB(A);
;18.01.2016   14:08:48;39,7 dB(A);40,8 dB(A);
;18.01.2016   14:08:49;38,5 dB(A);39,0 dB(A);
;18.01.2016   14:08:50;38,5 dB(A);40,4 dB(A);
;18.01.2016   14:08:51;37,0 dB(A);38,1 dB(A);
;18.01.2016   14:08:52;36,9 dB(A);37,4 dB(A);
;18.01.2016   14:08:53;36,4 dB(A);36,9 dB(A);
;18.01.2016   14:08:54;35,2 dB(A);36,0 dB(A);
;18.01.2016   14:08:55;34,8 dB(A);35,4 dB(A);
;18.01.2016   14:08:56;34,3 dB(A);34,7 dB(A);
;18.01.2016   14:08:57;34,9 dB(A);36,3 dB(A);
;18.01.2016   14:08:58;33,0 dB(A);33,3 dB(A);
;18.01.2016   14:08:59;32,3 dB(A);33,4 dB(A);
;18.01.2016   14:09:01;32,5 dB(A);32,8 dB(A);
;18.01.2016   14:09:02;33,0 dB(A);33,4 dB(A);
;18.01.2016   14:09:03;34,5 dB(A);35,6 dB(A);
;18.01.2016   14:09:04;35,2 dB(A);35,7 dB(A);
;18.01.2016   14:09:05;35,1 dB(A);35,6 dB(A);
;18.01.2016   14:09:06;35,9 dB(A);36,9 dB(A);
;18.01.2016   14:09:07;37,0 dB(A);38,0 dB(A);
;18.01.2016   14:09:08;37,0 dB(A);38,0 dB(A);
;18.01.2016   14:09:09;36,2 dB(A);36,5 dB(A);
;18.01.2016   14:09:10;36,4 dB(A);37,9 dB(A);
;18.01.2016   14:09:11;37,5 dB(A);38,6 dB(A);
;18.01.2016   14:09:12;35,6 dB(A);37,0 dB(A);
;18.01.2016   14:09:13;36,1 dB(A);37,3 dB(A);
;18.01.2016   14:09:14;36,8 dB(A);37,3 dB(A);
;18.01.2016   14:09:15;37,2 dB(A);38,1 dB(A);
;18.01.2016   14:09:16;39,6 dB(A);40,6 dB(A);
;18.01.2016   14:09:17;36,4 dB(A);37,7 dB(A);
;18.01.2016   14:09:18;35,0 dB(A);35,4 dB(A);
;18.01.2016   14:09:19;36,4 dB(A);37,3 dB(A);
;18.01.2016   14:09:20;37,5 dB(A);37,9 dB(A);
;18.01.2016   14:09:21;38,2 dB(A);39,0 dB(A);
;18.01.2016   14:09:22;39,6 dB(A);40,2 dB(A);
;18.01.2016   14:09:23;39,7 dB(A);40,4 dB(A);
;18.01.2016   14:09:24;39,4 dB(A);40,4 dB(A);
;18.01.2016   14:09:25;37,5 dB(A);38,4 dB(A);
;18.01.2016   14:09:26;37,1 dB(A);37,6 dB(A);
;18.01.2016   14:09:27;36,5 dB(A);37,0 dB(A);
;18.01.2016   14:09:28;36,9 dB(A);37,5 dB(A);
;18.01.2016   14:09:29;36,8 dB(A);37,4 dB(A);
;18.01.2016   14:09:30;35,7 dB(A);36,4 dB(A);
;18.01.2016   14:09:31;36,3 dB(A);37,4 dB(A);
;18.01.2016   14:09:32;39,0 dB(A);41,5 dB(A);
;18.01.2016   14:09:33;38,6 dB(A);39,2 dB(A);
;18.01.2016   14:09:34;40,6 dB(A);41,1 dB(A);
;18.01.2016   14:09:35;39,5 dB(A);40,8 dB(A);
;18.01.2016   14:09:36;37,7 dB(A);38,0 dB(A);
;18.01.2016   14:09:37;37,9 dB(A);38,6 dB(A);
;18.01.2016   14:09:38;38,7 dB(A);39,8 dB(A);
;18.01.2016   14:09:39;40,0 dB(A);40,4 dB(A);
;18.01.2016   14:09:40;39,8 dB(A);40,3 dB(A);
;18.01.2016   14:09:41;40,9 dB(A);42,0 dB(A);
;18.01.2016   14:09:42;39,9 dB(A);41,7 dB(A);
;18.01.2016   14:09:43;37,5 dB(A);38,2 dB(A);
;18.01.2016   14:09:44;37,4 dB(A);37,8 dB(A);
;18.01.2016   14:09:45;38,3 dB(A);39,0 dB(A);
;18.01.2016   14:09:46;39,2 dB(A);39,9 dB(A);
;18.01.2016   14:09:47;40,4 dB(A);40,9 dB(A);
;18.01.2016   14:09:48;39,7 dB(A);40,2 dB(A);
;18.01.2016   14:09:49;37,4 dB(A);38,1 dB(A);
;18.01.2016   14:09:50;36,8 dB(A);37,1 dB(A);
;18.01.2016   14:09:51;36,3 dB(A);36,6 dB(A);
;18.01.2016   14:09:52;35,4 dB(A);36,3 dB(A);
;18.01.2016   14:09:53;37,1 dB(A);37,3 dB(A);
;18.01.2016   14:09:54;37,1 dB(A);37,4 dB(A);
;18.01.2016   14:09:55;37,2 dB(A);37,5 dB(A);
;18.01.2016   14:09:56;36,6 dB(A);37,2 dB(A);
;18.01.2016   14:09:57;36,8 dB(A);37,7 dB(A);
;18.01.2016   14:09:58;37,1 dB(A);38,3 dB(A);
;18.01.2016   14:09:59;37,8 dB(A);38,3 dB(A);
;18.01.2016   14:10:01;37,2 dB(A);37,6 dB(A);
;18.01.2016   14:10:02;37,8 dB(A);38,2 dB(A);
;18.01.2016   14:10:03;37,4 dB(A);37,8 dB(A);
;18.01.2016   14:10:04;37,3 dB(A);37,5 dB(A);
;18.01.2016   14:10:05;35,8 dB(A);36,1 dB(A);
;18.01.2016   14:10:06;35,6 dB(A);36,1 dB(A);
;18.01.2016   14:10:07;34,7 dB(A);35,2 dB(A);
;18.01.2016   14:10:08;35,6 dB(A);36,2 dB(A);
;18.01.2016   14:10:09;35,9 dB(A);36,4 dB(A);
;18.01.2016   14:10:10;35,0 dB(A);35,5 dB(A);
;18.01.2016   14:10:11;35,2 dB(A);35,8 dB(A);
;18.01.2016   14:10:12;35,2 dB(A);35,7 dB(A);
;18.01.2016   14:10:13;35,4 dB(A);35,9 dB(A);
;18.01.2016   14:10:14;35,4 dB(A);36,7 dB(A);
;18.01.2016   14:10:15;35,3 dB(A);36,2 dB(A);
;18.01.2016   14:10:16;34,9 dB(A);35,5 dB(A);
;18.01.2016   14:10:17;35,7 dB(A);36,1 dB(A);
;18.01.2016   14:10:18;35,7 dB(A);36,0 dB(A);
;18.01.2016   14:10:19;35,5 dB(A);35,8 dB(A);
;18.01.2016   14:10:20;35,2 dB(A);35,6 dB(A);
;18.01.2016   14:10:21;36,2 dB(A);36,8 dB(A);
;18.01.2016   14:10:22;36,3 dB(A);36,8 dB(A);
;18.01.2016   14:10:23;36,2 dB(A);37,0 dB(A);
;18.01.2016   14:10:24;35,9 dB(A);36,4 dB(A);
;18.01.2016   14:10:25;36,4 dB(A);36,7 dB(A);
;18.01.2016   14:10:26;36,3 dB(A);36,7 dB(A);
;18.01.2016   14:10:27;36,5 dB(A);36,6 dB(A);
;18.01.2016   14:10:28;37,2 dB(A);37,9 dB(A);
;18.01.2016   14:10:29;38,3 dB(A);39,1 dB(A);
;18.01.2016   14:10:30;38,3 dB(A);39,3 dB(A);
;18.01.2016   14:10:31;37,4 dB(A);38,2 dB(A);
;18.01.2016   14:10:32;37,4 dB(A);38,3 dB(A);
;18.01.2016   14:10:33;38,7 dB(A);39,2 dB(A);
;18.01.2016   14:10:34;39,4 dB(A);40,5 dB(A);
;18.01.2016   14:10:35;37,9 dB(A);38,5 dB(A);
;18.01.2016   14:10:36;37,7 dB(A);38,3 dB(A);
;18.01.2016   14:10:37;45,3 dB(A);49,1 dB(A);
;18.01.2016   14:10:38;40,9 dB(A);42,7 dB(A);
;18.01.2016   14:10:39;38,8 dB(A);39,5 dB(A);
;18.01.2016   14:10:40;39,2 dB(A);39,7 dB(A);
;18.01.2016   14:10:41;39,6 dB(A);40,9 dB(A);
;18.01.2016   14:10:42;38,7 dB(A);40,1 dB(A);
;18.01.2016   14:10:43;42,8 dB(A);46,5 dB(A);
;18.01.2016   14:10:44;37,7 dB(A);38,3 dB(A);
;18.01.2016   14:10:45;38,1 dB(A);38,6 dB(A);
;18.01.2016   14:10:46;44,4 dB(A);48,4 dB(A);
;18.01.2016   14:10:47;38,9 dB(A);41,0 dB(A);
;18.01.2016   14:10:48;38,6 dB(A);39,1 dB(A);
;18.01.2016   14:10:49;38,8 dB(A);39,0 dB(A);
;18.01.2016   14:10:50;39,4 dB(A);39,8 dB(A);
;18.01.2016   14:10:51;38,5 dB(A);39,5 dB(A);
;18.01.2016   14:10:52;42,4 dB(A);46,0 dB(A);
;18.01.2016   14:10:53;38,2 dB(A);39,5 dB(A);
;18.01.2016   14:10:54;38,1 dB(A);38,7 dB(A);
;18.01.2016   14:10:55;38,0 dB(A);38,2 dB(A);
;18.01.2016   14:10:56;41,3 dB(A);44,3 dB(A);
;18.01.2016   14:10:57;38,7 dB(A);41,6 dB(A);
;18.01.2016   14:10:58;37,3 dB(A);37,9 dB(A);
;18.01.2016   14:10:59;37,2 dB(A);37,7 dB(A);
;18.01.2016   14:11:01;38,4 dB(A);39,0 dB(A);
;18.01.2016   14:11:02;37,6 dB(A);38,1 dB(A);
;18.01.2016   14:11:03;38,0 dB(A);38,3 dB(A);
;18.01.2016   14:11:04;38,4 dB(A);38,8 dB(A);
;18.01.2016   14:11:05;39,2 dB(A);40,4 dB(A);
;18.01.2016   14:11:06;37,9 dB(A);38,2 dB(A);
;18.01.2016   14:11:07;37,0 dB(A);38,0 dB(A);
;18.01.2016   14:11:08;36,6 dB(A);37,2 dB(A);
;18.01.2016   14:11:09;36,0 dB(A);36,9 dB(A);
;18.01.2016   14:11:10;35,5 dB(A);36,2 dB(A);
;18.01.2016   14:11:11;35,2 dB(A);36,0 dB(A);
;18.01.2016   14:11:12;36,1 dB(A);36,6 dB(A);
;18.01.2016   14:11:13;36,5 dB(A);37,1 dB(A);
;18.01.2016   14:11:14;37,0 dB(A);37,8 dB(A);
;18.01.2016   14:11:15;37,8 dB(A);38,5 dB(A);
;18.01.2016   14:11:16;37,5 dB(A);38,1 dB(A);
;18.01.2016   14:11:17;37,9 dB(A);38,6 dB(A);
;18.01.2016   14:11:18;37,6 dB(A);38,1 dB(A);
;18.01.2016   14:11:19;37,2 dB(A);37,3 dB(A);
;18.01.2016   14:11:20;36,8 dB(A);37,8 dB(A);
;18.01.2016   14:11:21;36,2 dB(A);36,6 dB(A);
;18.01.2016   14:11:22;34,9 dB(A);35,6 dB(A);
;18.01.2016   14:11:23;36,2 dB(A);37,6 dB(A);
;18.01.2016   14:11:24;35,6 dB(A);36,2 dB(A);
;18.01.2016   14:11:25;35,2 dB(A);35,5 dB(A);
;18.01.2016   14:11:26;35,6 dB(A);36,3 dB(A);
;18.01.2016   14:11:27;35,4 dB(A);35,9 dB(A);
;18.01.2016   14:11:28;35,0 dB(A);35,4 dB(A);
;18.01.2016   14:11:29;35,2 dB(A);35,6 dB(A);
;18.01.2016   14:11:30;34,8 dB(A);35,2 dB(A);
;18.01.2016   14:11:31;34,1 dB(A);34,6 dB(A);
;18.01.2016   14:11:32;34,8 dB(A);35,3 dB(A);
;18.01.2016   14:11:33;34,8 dB(A);35,4 dB(A);
;18.01.2016   14:11:34;34,1 dB(A);34,4 dB(A);
;18.01.2016   14:11:35;34,1 dB(A);34,4 dB(A);
;18.01.2016   14:11:36;35,3 dB(A);36,4 dB(A);
;18.01.2016   14:11:37;36,5 dB(A);37,7 dB(A);
;18.01.2016   14:11:38;35,8 dB(A);37,0 dB(A);
;18.01.2016   14:11:39;36,2 dB(A);40,2 dB(A);
;18.01.2016   14:11:40;34,5 dB(A);35,1 dB(A);
;18.01.2016   14:11:41;35,8 dB(A);37,4 dB(A);
;18.01.2016   14:11:42;35,0 dB(A);35,7 dB(A);
;18.01.2016   14:11:43;35,0 dB(A);35,5 dB(A);
;18.01.2016   14:11:44;34,7 dB(A);35,2 dB(A);
;18.01.2016   14:11:45;33,9 dB(A);34,1 dB(A);
;18.01.2016   14:11:46;33,9 dB(A);35,2 dB(A);
;18.01.2016   14:11:47;36,6 dB(A);37,2 dB(A);
;18.01.2016   14:11:48;37,9 dB(A);39,2 dB(A);
;18.01.2016   14:11:49;37,6 dB(A);39,9 dB(A);
;18.01.2016   14:11:50;38,3 dB(A);42,5 dB(A);
;18.01.2016   14:11:51;34,8 dB(A);35,3 dB(A);
;18.01.2016   14:11:52;36,5 dB(A);38,9 dB(A);
;18.01.2016   14:11:53;35,2 dB(A);35,9 dB(A);
;18.01.2016   14:11:54;35,7 dB(A);36,7 dB(A);
;18.01.2016   14:11:55;38,1 dB(A);40,7 dB(A);
;18.01.2016   14:11:56;36,9 dB(A);38,1 dB(A);
;18.01.2016   14:11:57;36,1 dB(A);37,0 dB(A);
;18.01.2016   14:11:58;36,0 dB(A);37,0 dB(A);
;18.01.2016   14:11:59;36,5 dB(A);37,2 dB(A);
;18.01.2016   14:12:01;35,9 dB(A);36,7 dB(A);
;18.01.2016   14:12:02;36,5 dB(A);36,9 dB(A);
;18.01.2016   14:12:03;36,0 dB(A);36,4 dB(A);
;18.01.2016   14:12:04;36,1 dB(A);36,9 dB(A);
;18.01.2016   14:12:05;36,2 dB(A);36,4 dB(A);
;18.01.2016   14:12:06;37,0 dB(A);38,1 dB(A);
;18.01.2016   14:12:07;36,0 dB(A);37,1 dB(A);
;18.01.2016   14:12:08;35,8 dB(A);36,9 dB(A);
;18.01.2016   14:12:09;35,3 dB(A);35,7 dB(A);
;18.01.2016   14:12:10;34,7 dB(A);35,0 dB(A);
;18.01.2016   14:12:11;35,3 dB(A);36,1 dB(A);
;18.01.2016   14:12:12;34,4 dB(A);34,7 dB(A);
;18.01.2016   14:12:13;34,4 dB(A);34,7 dB(A);
;18.01.2016   14:12:14;34,6 dB(A);35,1 dB(A);
;18.01.2016   14:12:15;35,4 dB(A);36,1 dB(A);
;18.01.2016   14:12:16;34,9 dB(A);35,2 dB(A);
;18.01.2016   14:12:17;36,3 dB(A);38,4 dB(A);
;18.01.2016   14:12:18;34,9 dB(A);35,2 dB(A);
;18.01.2016   14:12:19;37,4 dB(A);41,7 dB(A);
;18.01.2016   14:12:20;40,6 dB(A);43,7 dB(A);
;18.01.2016   14:12:21;35,0 dB(A);35,8 dB(A);
;18.01.2016   14:12:22;35,9 dB(A);38,4 dB(A);
;18.01.2016   14:12:23;37,0 dB(A);38,9 dB(A);
;18.01.2016   14:12:24;36,6 dB(A);37,4 dB(A);
;18.01.2016   14:12:25;37,8 dB(A);40,3 dB(A);
;18.01.2016   14:12:26;36,1 dB(A);38,6 dB(A);
;18.01.2016   14:12:27;37,2 dB(A);40,3 dB(A);
;18.01.2016   14:12:28;35,3 dB(A);35,8 dB(A);
;18.01.2016   14:12:29;38,1 dB(A);42,6 dB(A);
;18.01.2016   14:12:30;35,0 dB(A);36,7 dB(A);
;18.01.2016   14:12:31;37,6 dB(A);40,2 dB(A);
